"ch_name"|"ch_type"|"ch_data"|"num_lat"|"num_long"
"Kundt"|"Crater"|"August Adolph Eduard Eberhard; German physicist (1839-1894)"|-11.567|-11.5675
"Kunowsky"|"Crater"|"Georg Karl Friedrich; German astronomer (1786-1846)"|3.2151|-32.528
"Kunowsky C"|"Satellite Feature"|"Georg Karl Friedrich; German astronomer (1786-1846)"|-0.2183|-32.3936
"Kunowsky D"|"Satellite Feature"|"Georg Karl Friedrich; German astronomer (1786-1846)"|1.5318|-28.8415
"Kunowsky G"|"Satellite Feature"|"Georg Karl Friedrich; German astronomer (1786-1846)"|1.6868|-30.8
"Kunowsky H"|"Satellite Feature"|"Georg Karl Friedrich; German astronomer (1786-1846)"|1.1247|-29.9881
"Kuo Shou Ching"|"Crater"|"Chinese astronomer (1231-1316)"|8.1044|-134.656
"Kurchatov"|"Crater"|"Igor' Vasil'evich; Soviet nuclear physicist (1903-1960)"|38.2953|141.735
"Kurchatov T"|"Satellite Feature"|"Igor' Vasil'evich; Soviet nuclear physicist (1903-1960)"|38.0371|138.048
"Kurchatov W"|"Satellite Feature"|"Igor' Vasil'evich; Soviet nuclear physicist (1903-1960)"|40.1411|140.311
"Kurchatov X"|"Satellite Feature"|"Igor' Vasil'evich; Soviet nuclear physicist (1903-1960)"|41.1812|140.069
"Kurchatov Z"|"Satellite Feature"|"Igor' Vasil'evich; Soviet nuclear physicist (1903-1960)"|40.7358|141.789
"L Clark"|"Crater"|"Laurel Blair Salton; American astronaut, Space Shuttle Columbia Mission Specialist (1961-2003)"|-43.3369|-147.697
"La Caille"|"Crater"|"Nicholas-Louis De; French astronomer (1713-1762)"|-23.6763|1.0836
"La Caille A"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-22.8675|0.4009
"La Caille B"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-20.9649|1.3684
"La Caille C"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-21.2547|1.3422
"La Caille D"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-23.6351|2.1871
"La Caille E"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-23.4462|2.7478
"La Caille F"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-23.5991|3.3874
"La Caille G"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-20.5222|1.9677
"La Caille H"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-24.7863|0.754
"La Caille J"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-22.5359|0.8583
"La Caille K"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-20.9707|0.5226
"La Caille L"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-24.6936|1.3699
"La Caille M"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-22.3374|1.6276
"La Caille N"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-21.964|1.2664
"La Caille P"|"Satellite Feature"|"Nicholas-Louis De; French astronomer (1713-1762)"|-22.4149|0.0184
"La Condamine"|"Crater"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|53.5371|-28.218
"La Condamine A"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|54.4321|-30.1974
"La Condamine B"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|58.8728|-31.6639
"La Condamine C"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|52.4027|-30.2973
"La Condamine D"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|53.5149|-30.8678
"La Condamine E"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|57.7349|-32.091
"La Condamine F"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|57.3917|-31.0936
"La Condamine G"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|54.9084|-28.181
"La Condamine H"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|53.1718|-26.6869
"La Condamine J"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|56.0634|-19.4494
"La Condamine K"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|51.924|-25.6389
"La Condamine L"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|53.6446|-26.8511
"La Condamine M"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|54.2356|-26.7218
"La Condamine N"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|53.8751|-25.6511
"La Condamine O"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|55.1831|-25.651
"La Condamine P"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|52.9342|-23.6226
"La Condamine Q"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|52.6892|-23.9988
"La Condamine R"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|55.0341|-21.3282
"La Condamine S"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|57.3466|-25.2084
"La Condamine T"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|59.3008|-29.7612
"La Condamine U"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|54.5443|-22.7188
"La Condamine V"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|54.5238|-24.1444
"La Condamine X"|"Satellite Feature"|"Charles-Marie de; French astronomer, physicist (1701-1774)"|57.2224|-21.5066
"La Hire A"|"Satellite Feature"|"Philippe De; French mathematician, astronomer (1640-1718)"|28.5258|-23.4608
"La Hire B"|"Satellite Feature"|"Philippe De; French mathematician, astronomer (1640-1718)"|27.6927|-23.0349
"La Perouse"|"Crater"|"Jean Francois de Galoup, Comte De La Pérouse; French explorer (1741-1788)"|-10.669|76.2809
"La Perouse A"|"Satellite Feature"|"Jean Francois de Galoup, Comte De La Pérouse; French explorer (1741-1788)"|-9.2671|74.7044
"La Perouse D"|"Satellite Feature"|"Jean Francois de Galoup, Comte De La Pérouse; French explorer (1741-1788)"|-11.1653|76.573
"La Perouse E"|"Satellite Feature"|"Jean Francois de Galoup, Comte De La Pérouse; French explorer (1741-1788)"|-10.1725|78.5051
"Lacchini"|"Crater"|"Giovanni; Italian astronomer (1884-1967)"|41.2944|-107.83
"Lacroix"|"Crater"|"Sylvestre Francois; French mathematician (1765-1843)"|-37.9337|-59.2
"Lacroix A"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-35.1086|-55.3413
"Lacroix B"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-37.0611|-60.5577
"Lacroix E"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-39.9745|-63.0271
"Lacroix F"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-40.7186|-61.7332
"Lacroix G"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-36.6164|-59.2492
"Lacroix H"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-38.6584|-57.8422
"Lacroix J"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-38.3733|-59.4265
"Lacroix K"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-35.1509|-57.7622
"Lacroix L"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-35.6686|-58.4118
"Lacroix M"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-35.8966|-57.0626
"Lacroix N"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-37.255|-57.9797
"Lacroix P"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-35.22|-53.8472
"Lacroix R"|"Satellite Feature"|"Sylvestre Francois; French mathematician (1765-1843)"|-34.4351|-60.2201
"Lacus Aestatis"|"Lacus"|"Lake of Summer"|-14.8338|-68.5697
"Lacus Autumni"|"Lacus"|"Lake of Autumn"|-11.815|-83.1724
"Lacus Bonitatis"|"Lacus"|"Lake of Goodness"|23.183|44.3158
"Lacus Doloris"|"Lacus"|"Lake of Sorrow"|16.8013|8.6149
"Lacus Excellentiae"|"Lacus"|"Lake of Excellence"|-35.6548|-43.5766
"Lacus Felicitatis"|"Lacus"|"Lake of Happiness"|18.52|5.3588
"Lacus Gaudii"|"Lacus"|"Lake of Joy"|16.3319|12.2745
"Lacus Hiemalis"|"Lacus"|"Wintry Lake"|15.008|13.9744
"Lacus Lenitatis"|"Lacus"|"Lake of Softness"|14.3165|12.0549
"Lacus Luxuriae"|"Lacus"|"Lake of Luxury"|19.4083|175.504
"Lacus Mortis"|"Lacus"|"Lake of Death"|45.1348|27.3191
"Lacus Oblivionis"|"Lacus"|"Lake of Forgetfulness"|-20.3881|-168.524
"Lacus Odii"|"Lacus"|"Lake of Hatred"|19.218|7.2729
"Lacus Perseverantiae"|"Lacus"|"Lake of Perseverance"|7.8377|61.9349
"Lacus Solitudinis"|"Lacus"|"Lake of Solitude"|-27.523|103.876
"Lacus Somniorum"|"Lacus"|"Lake of Dreams"|37.5622|30.8046
"Lacus Spei"|"Lacus"|"Lake of Hope"|43.461|65.2035
"Lacus Temporis"|"Lacus"|"Lake of Time"|46.7728|56.2053
"Lacus Timoris"|"Lacus"|"Lake of Fear"|-39.4215|-27.9522
"Lacus Veris"|"Lacus"|"Lake of Spring"|-16.4844|-85.9086
"Lade"|"Crater"|"Heinrich Eduard von; German astronomer (1817-1904)"|-1.3262|9.9901
"Lade A"|"Satellite Feature"|"Heinrich Eduard von; German astronomer (1817-1904)"|-0.1607|12.7265
"Lade B"|"Satellite Feature"|"Heinrich Eduard von; German astronomer (1817-1904)"|0.0156|9.7959
"Lade D"|"Satellite Feature"|"Heinrich Eduard von; German astronomer (1817-1904)"|-0.8891|13.6806
"Lade E"|"Satellite Feature"|"Heinrich Eduard von; German astronomer (1817-1904)"|-1.8945|12.9179
"Lade M"|"Satellite Feature"|"Heinrich Eduard von; German astronomer (1817-1904)"|-1.1001|9.3842
"Lade S"|"Satellite Feature"|"Heinrich Eduard von; German astronomer (1817-1904)"|-1.3403|8.2119
"Lade T"|"Satellite Feature"|"Heinrich Eduard von; German astronomer (1817-1904)"|-1.0645|8.8999
"Lade U"|"Satellite Feature"|"Heinrich Eduard von; German astronomer (1817-1904)"|-0.1273|9.4793
"Lade V"|"Satellite Feature"|"Heinrich Eduard von; German astronomer (1817-1904)"|-0.2119|9.0271
"Lade W"|"Satellite Feature"|"Heinrich Eduard von; German astronomer (1817-1904)"|0.252|8.6279
"Lade X"|"Satellite Feature"|"Heinrich Eduard von; German astronomer (1817-1904)"|-1.7174|11.038
"Lagalla"|"Crater"|"Giulio Cesare; Italian philosopher (1571-1624)"|-44.4847|-22.3599
"Lagalla F"|"Satellite Feature"|"Giulio Cesare; Italian philosopher (1571-1624)"|-44.6293|-25.3165
"Lagalla H"|"Satellite Feature"|"Giulio Cesare; Italian philosopher (1571-1624)"|-44.4296|-27.1134
"Lagalla J"|"Satellite Feature"|"Giulio Cesare; Italian philosopher (1571-1624)"|-46.0985|-25.0908
"Lagalla K"|"Satellite Feature"|"Giulio Cesare; Italian philosopher (1571-1624)"|-43.6446|-24.3809
"Lagalla M"|"Satellite Feature"|"Giulio Cesare; Italian philosopher (1571-1624)"|-46.6813|-25.8028
"Lagalla N"|"Satellite Feature"|"Giulio Cesare; Italian philosopher (1571-1624)"|-44.9779|-26.1076
"Lagalla P"|"Satellite Feature"|"Giulio Cesare; Italian philosopher (1571-1624)"|-45.1952|-24.4485
"Lagalla T"|"Satellite Feature"|"Giulio Cesare; Italian philosopher (1571-1624)"|-47.3883|-26.6436
"Lagalla V"|"Satellite Feature"|"Giulio Cesare; Italian philosopher (1571-1624)"|-46.9238|-24.3038
"Lagrange"|"Crater"|"Joseph Louis; Italian mathematician (1736-1813)"|-32.6026|-71.4474
"Lagrange A"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-32.5093|-69.2987
"Lagrange B"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-31.4232|-61.5759
"Lagrange C"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-29.8826|-65.0921
"Lagrange D"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-34.9424|-72.537
"Lagrange E"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-29.0072|-72.8453
"Lagrange F"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-32.9067|-67.4606
"Lagrange G"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-28.5288|-62.902
"Lagrange H"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-29.4777|-66.299
"Lagrange J"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-34.0403|-68.9804
"Lagrange K"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-30.7319|-70.4386
"Lagrange L"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-32.1158|-65.3337
"Lagrange N"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-32.0477|-73.9076
"Lagrange R"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-31.3297|-76.668
"Lagrange S"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-33.826|-74.2408
"Lagrange T"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-32.9736|-62.7055
"Lagrange W"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-32.9732|-63.8299
"Lagrange X"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-28.7153|-69.3083
"Lagrange Y"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-28.1832|-68.5555
"Lagrange Z"|"Satellite Feature"|"Joseph Louis; Italian mathematician (1736-1813)"|-32.5465|-64.7017
"Lalande"|"Crater"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-4.4556|-8.6467
"Lalande A"|"Satellite Feature"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-6.6356|-9.8076
"Lalande B"|"Satellite Feature"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-3.1348|-9.024
"Lalande C"|"Satellite Feature"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-5.5959|-6.911
"Lalande D"|"Satellite Feature"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-6.1988|-7.4784
"Lalande E"|"Satellite Feature"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-3.5081|-10.7733
"Lalande F"|"Satellite Feature"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-2.6476|-10.0792
"Lalande G"|"Satellite Feature"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-6.2019|-7.9581
"Lalande N"|"Satellite Feature"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-5.5774|-5.7438
"Lalande R"|"Satellite Feature"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-4.7128|-7.0211
"Lalande T"|"Satellite Feature"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-5.1828|-7.5582
"Lalande U"|"Satellite Feature"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-3.1727|-8.1572
"Lalande W"|"Satellite Feature"|"Joseph Jérôme Le François de; French astronomer (1732-1807)"|-6.5682|-5.6133
"Lallemand"|"Crater"|"Andre; French astronomer (1904-1978)"|-14.4007|-84.2063
"Lamarck"|"Crater"|"Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829)"|-23.1205|-70.0577
"Lamarck A"|"Satellite Feature"|"Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829)"|-25.1508|-70.9581
"Lamarck B"|"Satellite Feature"|"Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829)"|-22.8482|-69.8024
"Lamarck D"|"Satellite Feature"|"Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829)"|-24.8958|-74.3467
"Lamarck E"|"Satellite Feature"|"Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829)"|-26.8019|-75.8122
"Lamarck F"|"Satellite Feature"|"Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829)"|-26.7577|-74.4151
"Lamarck G"|"Satellite Feature"|"Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829)"|-27.2685|-72.2107
"Lamb"|"Crater"|"Sir Horace; British mathematician, physicist (1849-1934)"|-42.6735|100.942
"Lamb A"|"Satellite Feature"|"Sir Horace; British mathematician, physicist (1849-1934)"|-39.8709|101.547
"Lamb E"|"Satellite Feature"|"Sir Horace; British mathematician, physicist (1849-1934)"|-41.5508|107.052
"Lamb G"|"Satellite Feature"|"Sir Horace; British mathematician, physicist (1849-1934)"|-43.0647|105.703
"Lambert"|"Crater"|"Johann Heinrich; German astronomer, mathematician, physicist (1728-1777)"|25.7717|-20.9864
"Lambert A"|"Satellite Feature"|"Johann Heinrich; German astronomer, mathematician, physicist (1728-1777)"|26.4567|-21.4887
"Lambert B"|"Satellite Feature"|"Johann Heinrich; German astronomer, mathematician, physicist (1728-1777)"|24.3445|-20.1337
"Lambert R"|"Satellite Feature"|"Johann Heinrich; German astronomer, mathematician, physicist (1728-1777)"|23.8842|-20.6638
"Lambert T"|"Satellite Feature"|"Johann Heinrich; German astronomer, mathematician, physicist (1728-1777)"|28.4688|-20.2947
"Lambert W"|"Satellite Feature"|"Johann Heinrich; German astronomer, mathematician, physicist (1728-1777)"|24.493|-22.658
"Lame"|"Crater"|"Gabriel; French mathematician (1795-1870)"|-14.7553|64.559
"Lame E"|"Satellite Feature"|"Gabriel; French mathematician (1795-1870)"|-13.9842|66.7232
"Lame F"|"Satellite Feature"|"Gabriel; French mathematician (1795-1870)"|-13.8579|66.4732
"Lame G"|"Satellite Feature"|"Gabriel; French mathematician (1795-1870)"|-15.4282|65.4848
"Lame H"|"Satellite Feature"|"Gabriel; French mathematician (1795-1870)"|-15.911|68.3198
"Lame J"|"Satellite Feature"|"Gabriel; French mathematician (1795-1870)"|-14.3775|65.7728
"Lame K"|"Satellite Feature"|"Gabriel; French mathematician (1795-1870)"|-13.354|64.141
"Lame L"|"Satellite Feature"|"Gabriel; French mathematician (1795-1870)"|-14.4122|68.6847
"Lame M"|"Satellite Feature"|"Gabriel; French mathematician (1795-1870)"|-15.8423|66.5634
"Lame N"|"Satellite Feature"|"Gabriel; French mathematician (1795-1870)"|-12.8869|67.1343
"Lame T"|"Satellite Feature"|"Gabriel; French mathematician (1795-1870)"|-12.4847|66.5522
"Lame W"|"Satellite Feature"|"Gabriel; French mathematician (1795-1870)"|-13.0932|65.9037
"Lame Z"|"Satellite Feature"|"Gabriel; French mathematician (1795-1870)"|-15.8865|65.786
"Lamech"|"Crater"|"Felix Chemla; French selenographer (1894-1962)"|42.789|13.1507
"Lamont"|"Crater"|"Johann von; Scottish-born German astronomer (1805-1879)"|5.1381|23.3164
"Lampland"|"Crater"|"Carl Otto; American astronomer (1873-1951)"|-31.1678|131.51
"Lampland A"|"Satellite Feature"|"Carl Otto; American astronomer (1873-1951)"|-30.4934|131.8
"Lampland B"|"Satellite Feature"|"Carl Otto; American astronomer (1873-1951)"|-29.6453|132.121
"Lampland K"|"Satellite Feature"|"Carl Otto; American astronomer (1873-1951)"|-33.0108|132.766
"Lampland M"|"Satellite Feature"|"Carl Otto; American astronomer (1873-1951)"|-33.591|131.352
"Lampland Q"|"Satellite Feature"|"Carl Otto; American astronomer (1873-1951)"|-32.6059|130.066
"Lampland R"|"Satellite Feature"|"Carl Otto; American astronomer (1873-1951)"|-31.7136|129.792
"Landau"|"Crater"|"Lev Davidovich; Soviet physicist; Nobel laureate (1908-1968)"|42.1629|-119.34
"Landau Q"|"Satellite Feature"|"Lev Davidovich; Soviet physicist; Nobel laureate (1908-1968)"|40.6549|-122.017
"Lander"|"Crater"|"Richard Lemon; British explorer (1804-1834)"|-15.3371|131.807
"Lander K"|"Satellite Feature"|"Richard Lemon; British explorer (1804-1834)"|-16.2031|132.319
"Landsteiner"|"Crater"|"Karl; Austrian-American pathologist; Nobel laureate (1868-1943)"|31.2983|-14.7897
"Lane"|"Crater"|"Jonathan Homer; American physicist, astrophysicist (1819-1880)"|-9.501|132.365
"Lane B"|"Satellite Feature"|"Jonathan Homer; American physicist, astrophysicist (1819-1880)"|-7.7017|133.155
"Lane S"|"Satellite Feature"|"Jonathan Homer; American physicist, astrophysicist (1819-1880)"|-9.8395|131.056
"Langemak"|"Crater"|"Georgij Erikhovich; Soviet rocketry scientist (1898-1938)"|-9.9336|119.453
"Langemak N"|"Satellite Feature"|"Georgij Erikhovich; Soviet rocketry scientist (1898-1938)"|-13.1853|119.122
"Langemak X"|"Satellite Feature"|"Georgij Erikhovich; Soviet rocketry scientist (1898-1938)"|-6.8783|117.898
"Langemak Z"|"Satellite Feature"|"Georgij Erikhovich; Soviet rocketry scientist (1898-1938)"|-5.8794|119.579
"Langevin"|"Crater"|"Paul; French physicist (1872-1946)"|44.1662|162.691
"Langevin C"|"Satellite Feature"|"Paul; French physicist (1872-1946)"|46.3279|165.482
"Langevin K"|"Satellite Feature"|"Paul; French physicist (1872-1946)"|41.499|163.96
